PO Number,PO Status,Supplier,Creditor,Date,Due Date,Description,Category,Unit Price,Quantity,Net Amount,Tax Amount,Total Amount,Taxable,Stock Number,Stock Brand,Stock Name,Stock Barcode,Job Number
PO100221,billed,REMA TIP TOP AUSTRALIA PTY LTD,,17/05/2024,,152009 - AIR FITTING LARGE FEMALE,Fittings,4.73,4.0,18.92,1.892,20.81,Y,152009,TIP TOP,AIR FITTING LARGE FEMALE,,
PO100221,billed,REMA TIP TOP AUSTRALIA PTY LTD,,17/05/2024,,150661 - TYRE L GAITH BEADKEEPER-COATED,Consumables,58.26,1.0,58.26,5.826,64.09,Y,150661,,TYRE L GAITH BEADKEEPER-COATED,,
PO100221,billed,REMA TIP TOP AUSTRALIA PTY LTD,,17/05/2024,,180550 - TYRE MOUNT COMPOUND - MURPHYS,Consumables,61.0,4.0,244.0,24.4,268.4,Y,180550,,TYRE MOUNT COMPOUND - MURPHYS,,
PO100221,billed,REMA TIP TOP AUSTRALIA PTY LTD,,17/05/2024,,102220 - AIR CHUCK SMALL,Tools,13.56,3.0,40.68,4.068,44.75,Y,102220,TIP TOP,AIR CHUCK SMALL,,
PO100221,billed,REMA TIP TOP AUSTRALIA PTY LTD,,17/05/2024,,412100 - Valve C TR412 C-IN no cap,Consumables,0.37,100.0,37.0,3.7,40.7,Y,412100,,Valve C TR412 C-IN no cap,,
PO100221,billed,REMA TIP TOP AUSTRALIA PTY LTD,,17/05/2024,,413112 - VALVE CAP TR413 C-OU P/CAP,Consumables,22.55,3.0,67.65,6.765,74.42,Y,413112,,VALVE CAP TR413 C-OU P/CAP,,
PO100221,billed,REMA TIP TOP AUSTRALIA PTY LTD,,17/05/2024,,421100 - VALVE CORE SHORT H/TMP (100),Consumables,13.1,3.0,39.3,3.93,43.23,Y,421100,,VALVE CORE SHORT H/TMP (100),,
PO100221,billed,REMA TIP TOP AUSTRALIA PTY LTD,,17/05/2024,,420104 - VALVE CAP METAL ROUND V52,Consumables,12.95,1.0,12.95,1.295,14.25,Y,420104,,VALVE CAP METAL ROUND V52,,
PO100221,billed,REMA TIP TOP AUSTRALIA PTY LTD,,17/05/2024,,170255 - VALVE TOOL,Tools,3.06,10.0,30.6,3.06,33.66,Y,170255,TIP TOP,VALVE TOOL,,
PO100221,billed,REMA TIP TOP AUSTRALIA PTY LTD,,17/05/2024,,5930516 - TYRE MNT TRUCK WAX REMAXX 5KG,Consumables,49.15,1.0,49.15,4.915,54.07,Y,5930516,,TYRE MNT TRUCK WAX REMAXX 5KG,,
PO100222,billed,Cool Drive,,17/05/2024,,"IHL7RC-DRL - 7"" LED H/light 9-36v",Electrical,243.53,2.0,487.06,48.706,535.77,Y,IHL7RC-DRL,,"7"" LED H/light 9-36v",,
PO100222,billed,Cool Drive,,17/05/2024,,LS9128 - LED Supplmtry side marker,Electrical,11.3,5.0,56.5,5.65,62.15,Y,LS9128,,LED Supplmtry side marker,,
PO100222,billed,Cool Drive,,17/05/2024,,PT0711 - Split tubing 7.0mm,Consumables,0.4529,100.0,45.29,4.529,49.82,Y,PT0711,,Split tubing 7.0mm,,
PO100222,billed,Cool Drive,,17/05/2024,,CW2302 - 3mm Twin Core Cable,Electrical,1.0574,100.0,105.74,10.574,116.31,Y,CW2302,,3mm Twin Core Cable,,
PO100222,billed,Cool Drive,,17/05/2024,,HS0010R-10 - Heat Shrink Tubing,Consumables,22.11,1.0,22.11,2.211,24.32,Y,HS0010R-10,,Heat Shrink Tubing,,
PO100222,billed,Cool Drive,,17/05/2024,,ISL431AR - LED Amber/Red Marker,Electrical,6.95,10.0,69.5,6.95,76.45,Y,ISL431AR,,LED Amber/Red Marker,,
PO100223,billed,TOP TYRES AUSTRAILIA PTY LTD,,17/05/2024,,N2256017SP9 - 225/60R17 99v TL-SP-9 H/T Nankang,Car Tyres,118.0,4.0,472.0,47.2,519.2,Y,N2256017SP9,nankang,225/60R17 99v TL-SP-9 H/T Nankang,,
PO100225,billed,REPCO Chinchilla,,17/05/2024,,FREIGHT - Freight,,36.36,1.0,36.36,3.636,40.0,Y,FREIGHT,,Freight,,
PO100225,billed,REPCO Chinchilla,,17/05/2024,,460ARWMB - LED Stop/Tail/Ind/Rev Mini Jumbo,Parts,182.0,2.0,364.0,36.4,400.4,Y,460ARWMB,,LED Stop/Tail/Ind/Rev Mini Jumbo,,
PO100227,billed,Toyo Tyre Australia pty ltd,,20/05/2024,,1130404 - 265/65R17 LT 120S OPAT3 TOYO,4WD Tyres,248.0,4.0,992.0,99.2,1091.2,Y,1130404,TOYO,265/65R17 LT 120S OPAT3 TOYO,,
PO100227,billed,Toyo Tyre Australia pty ltd,,20/05/2024,,FREIGHT - Freight,,2.0,1.0,2.0,0.2,2.2,Y,FREIGHT,,Freight,,
PO100220/1,billed,Bridgestone Australia,,16/05/2024,,11007340 - VF480/80R50 171B FS Radial Deep Tread 23,Ag Tyres,2811.84,2.0,5623.68,562.368,6186.05,Y,11007340,firestone,VF480/80R50 171B FS Radial Deep Tread 23,,
PO100228,billed,SUMITOMO RUBBER,,20/05/2024,,AU10323834 - LT265/75R16 123S WILDPEAK A/T AT3W,Ag Tyres,213.675,8.0,1709.4,170.94,1880.34,Y,AU10323834,,LT265/75R16 123S WILDPEAK A/T AT3W,,
PO100229,billed,REPCO Chinchilla,,20/05/2024,,CA2710 - Machine Screw CSK Phillips Kit,Consumables,400.0,1.0,400.0,40.0,440.0,Y,CA2710,phillips,Machine Screw CSK Phillips Kit,,
PO100230,billed,TOP TYRES AUSTRAILIA PTY LTD,,20/05/2024,,K2156515CKR33 - 215/65R15C 104T KR-33A Kenda,Car Tyres,102.0,2.0,204.0,20.4,224.4,Y,K2156515CKR33,kenda,215/65R15C 104T KR-33A Kenda,,
PO100231,billed,TYRES 4U,,20/05/2024,,RT2457016 - 245/70R16 LT 113/110S RUGGED TERRAIN RWL TERRAFIRMA,4WD Tyres,146.3,2.0,292.6,29.26,321.86,Y,RT2457016,TERRAFIRMA,245/70R16 LT 113/110S RUGGED TERRAIN RWL TERRAFIRMA,,
PO100231,billed,TYRES 4U,,20/05/2024,,5276RRT - Radar LT265/75R16 123/120Q Renegade RT+,4WD Tyres,189.0,2.0,378.0,37.8,415.8,Y,5276RRT,Radar,Radar LT265/75R16 123/120Q Renegade RT+,,
PO100232,billed,HASTINGS DEERING,,20/05/2024,,2781970 - Kit-Seal,Parts,194.28,2.0,388.56,38.856,427.42,Y,2781970,,Kit-Seal,,
PO100233,billed,TOOWOOMBA TRUCK SPARES,,20/05/2024,,C1561 - Oil Filter,Service Parts & Kits,35.1,1.0,35.1,3.51,38.61,Y,C1561,,Oil Filter,,
PO100233,billed,TOOWOOMBA TRUCK SPARES,,20/05/2024,,FC1503 - Fuel Filter,Service Parts & Kits,14.25,1.0,14.25,1.425,15.68,Y,FC1503,,Fuel Filter,,
PO100233,billed,TOOWOOMBA TRUCK SPARES,,20/05/2024,,F1507 - Filter Fuel,Service Parts & Kits,10.8,1.0,10.8,1.08,11.88,Y,F1507,,Filter Fuel,,
PO100233,billed,TOOWOOMBA TRUCK SPARES,,20/05/2024,,A10134 - Filter Air Outer,Service Parts & Kits,87.75,1.0,87.75,8.775,96.53,Y,A10134,,Filter Air Outer,,
PO100233,billed,TOOWOOMBA TRUCK SPARES,,20/05/2024,,A7607 - Filter Air Inner,Service Parts & Kits,37.8,1.0,37.8,3.78,41.58,Y,A7607,,Filter Air Inner,,
PO100233,billed,TOOWOOMBA TRUCK SPARES,,20/05/2024,,2366.029 - Inj Nozzle,Parts,5.13,6.0,30.78,3.078,33.86,Y,2366.029,,Inj Nozzle,,
PO100233,billed,TOOWOOMBA TRUCK SPARES,,20/05/2024,,8943922306 - Inj Pipe,Parts,60.75,1.0,60.75,6.075,66.83,Y,8943922306,,Inj Pipe,,
PO100233,billed,TOOWOOMBA TRUCK SPARES,,20/05/2024,,8943902316 - Inj Pipe 2,Parts,60.75,1.0,60.75,6.075,66.83,Y,8943902316,,Inj Pipe 2,,
PO100233,billed,TOOWOOMBA TRUCK SPARES,,20/05/2024,,8943902326 - Inj Pipe 3,Parts,60.75,1.0,60.75,6.075,66.83,Y,8943902326,,Inj Pipe 3,,
PO100233,billed,TOOWOOMBA TRUCK SPARES,,20/05/2024,,8943902336 - Inj Pipe 4,Parts,60.75,1.0,60.75,6.075,66.83,Y,8943902336,,Inj Pipe 4,,
PO100233,billed,TOOWOOMBA TRUCK SPARES,,20/05/2024,,8943902346 - Inj Pipe 5,Parts,60.75,1.0,60.75,6.075,66.83,Y,8943902346,,Inj Pipe 5,,
PO100233,billed,TOOWOOMBA TRUCK SPARES,,20/05/2024,,8943902356 - Inj Pipe6,Parts,60.75,1.0,60.75,6.075,66.83,Y,8943902356,,Inj Pipe6,,
PO100233,billed,TOOWOOMBA TRUCK SPARES,,20/05/2024,,23670.015 - Injector,Parts,1208.25,6.0,7249.5,724.95,7974.45,Y,23670.015,,Injector,,
PO100233,billed,TOOWOOMBA TRUCK SPARES,,20/05/2024,,8934913791 - Rocker Cover Gasket,Parts,84.38,1.0,84.38,8.438,92.82,Y,8934913791,,Rocker Cover Gasket,,
PO100233,billed,TOOWOOMBA TRUCK SPARES,,20/05/2024,,11213.004 - Rocker Half Moon,Parts,6.25,2.0,12.5,1.25,13.75,Y,11213.004,,Rocker Half Moon,,
PO100233,billed,TOOWOOMBA TRUCK SPARES,,20/05/2024,,8943913800 - Gasket Rocker Lower,Parts,52.3,1.0,52.3,5.23,57.53,Y,8943913800,,Gasket Rocker Lower,,
PO100233,billed,TOOWOOMBA TRUCK SPARES,,20/05/2024,,FREIGHT - Freight,,30.0,1.0,30.0,3.0,33.0,Y,FREIGHT,,Freight,,
PO100234,billed,TOOWOOMBA TRUCK SPARES,,20/05/2024,,1101M - Bush Rocker Taper Mullins,Parts,13.58,4.0,54.32,5.432,59.75,Y,1101,"",Bush Rocker Taper,,
PO100234,billed,TOOWOOMBA TRUCK SPARES,,20/05/2024,,TS009 - Spring Pack 9 Leaf,Parts,230.05,1.0,230.05,23.005,253.06,Y,TS009,,Spring Pack 9 Leaf,,
PO100235,billed,NETA TIRE SERVICE & SALES P/L,,20/05/2024,,VE2656517LTAT - Venom LT265/65R17 120S 10PLY TERRA HUNTER X/T,4WD Tyres,246.0,4.0,984.0,98.4,1082.4,Y,VE2656517LTAT,Terra Hunter,Venom LT265/65R17 120S 10PLY TERRA HUNTER X/T,,
PO100236,billed,BLACK TOYOTA,,20/05/2024,,8954560040 - Sensor Speed R/R R/H,Parts,342.52,1.0,342.52,34.252,376.77,Y,8954560040,,Sensor Speed R/R R/H,,
PO100236,billed,BLACK TOYOTA,,20/05/2024,,8353060010 - Switch Assy Oil,Parts,64.61,1.0,64.61,6.461,71.07,Y,8353060010,,Switch Assy Oil,,
PO100237,billed,REPCO Chinchilla,,21/05/2024,,ACX3438 - Emergency Stop Switch 3a,Electrical,47.25,2.0,94.5,9.45,103.95,Y,ACX3438,,Emergency Stop Switch 3a,,
PO100237,billed,REPCO Chinchilla,,21/05/2024,,47249 - Bulb 24v 4w BA9S,Parts,0.75,10.0,7.5,0.75,8.25,Y,47249,,Bulb 24v 4w BA9S,,
PO100238,pending,TOP TYRES AUSTRAILIA PTY LTD,,21/05/2024,,K2457016601 - 245/70R16 LT 113Q TL KR-601 KLEVER R/T KENDA,4WD Tyres,182.0,4.0,728.0,72.8,800.8,Y,K2457016601,KENDA,245/70R16 LT 113Q TL KR-601 KLEVER R/T KENDA,,
PO100239,billed,TOOWOOMBA TRUCK SPARES,,21/05/2024,,RM615B-A - REAR MARKER RH 600X150MM ALUM,Mechanical Consumables,18.85,1.0,18.85,1.885,20.74,Y,RM615B-A,,REAR MARKER RH 600X150MM ALUM,,
PO100240,billed,Power Crank,,21/05/2024,,NS60ALSMF - Japanese series starting battery,Batteries,83.56,3.0,250.68,25.068,275.75,Y,NS60ALSMF,Power crank,Japanese series starting battery,,
PO100240,billed,Power Crank,,21/05/2024,,NPC-YTX14-BS - Power AGM YTX14-BS Motor Cycle Battery,Batteries,47.63,2.0,95.26,9.526,104.79,Y,NPC-YTX14-BS,powercrank,Power AGM YTX14-BS Motor Cycle Battery,,
PO100240,billed,Power Crank,,21/05/2024,,NPC-YTX4L-BS - Power AGM ytx4l-bs motor cycle battery,Batteries,18.13,1.0,18.13,1.813,19.94,Y,NPC-YTX4L-BS,,Power AGM ytx4l-bs motor cycle battery,,
PO100240,billed,Power Crank,,21/05/2024,,NS60SMF - Japanese series starting battery,Batteries,83.56,1.0,83.56,8.356,91.92,Y,NS60SMF,,Japanese series starting battery,,
PO100240,billed,Power Crank,,21/05/2024,,NS60LSMF - Japanese series starting battery,Batteries,83.56,1.0,83.56,8.356,91.92,Y,NS60LSMF,,Japanese series starting battery,,
PO100240,billed,Power Crank,,21/05/2024,,EXSNX120-7SMF - 1000 CCA Extreme Series Starting Battery,Batteries,154.55,6.0,927.3,92.73,1020.03,Y,EXSNX120-7SMF,power crank,1000 CCA Extreme Series Starting Battery,,
PO100240,billed,Power Crank,,21/05/2024,,31ASMF - Truck & heavy equipment series starting battery,Batteries,164.84,4.0,659.36,65.936,725.3,Y,31ASMF,,Truck & heavy equipment series starting battery,,
PO100240,billed,Power Crank,,21/05/2024,,DIN66HSMF - European series starting battery,Batteries,123.86,6.0,743.16,74.316,817.48,Y,DIN66HSMF,Power crank,European series starting battery,,
PO100240,billed,Power Crank,,21/05/2024,,N70ZZMSMF - N70ZZ Dual purpose marine series battery,Batteries,159.1,6.0,954.6,95.46,1050.06,Y,N70ZZMSMF,Power crank,N70ZZ Dual purpose marine series battery,,
PO100240,billed,Power Crank,,21/05/2024,,EXSNX120-7LSMF - EXSNX120-7L 4X4 1000 CCA SMF,Batteries,154.55,2.0,309.1,30.91,340.01,Y,EXSNX120-7LSMF,power crank,EXSNX120-7L 4X4 1000 CCA SMF,,
PO100241,billed,TREADCARE QLD PTY LTD,,21/05/2024,,APT11225SOD - APOLLO 11R22.5 ENDUTUFF SOD,Truck Tyres,385.0,5.0,1925.0,192.5,2117.5,Y,APT11225SOD,apollo,APOLLO 11R22.5 ENDUTUFF SOD,,55551
PO100242,billed,TOOWOOMBA TRUCK SPARES,,21/05/2024,,CLAMP 25.4D - Stauff 25.4 Double Clamp,Parts,11.4,12.0,136.8,13.68,150.48,Y,CLAMP 25.4D,,Stauff 25.4 Double Clamp,,
PO100242,billed,TOOWOOMBA TRUCK SPARES,,21/05/2024,,1869X10S - Elbow 5/8 Nylon 1/2 BSP 90 Swivel F6-A,Parts,25.13,6.0,150.78,15.078,165.86,Y,1869X10S,,Elbow 5/8 Nylon 1/2 BSP 90 Swivel F6-A,,
PO100243,billed,TOOWOOMBA TRUCK SPARES,,21/05/2024,,462014007A - Mudflap w/s 24x24 Black,Parts,36.45,2.0,72.9,7.29,80.19,Y,462014007A,,Mudflap w/s 24x24 Black,,
PO100243,billed,TOOWOOMBA TRUCK SPARES,,21/05/2024,,RM615B-A - REAR MARKER RH 600X150MM ALUM,Mechanical Consumables,18.85,1.0,18.85,1.885,20.74,Y,RM615B-A,,REAR MARKER RH 600X150MM ALUM,,
PO100243,billed,TOOWOOMBA TRUCK SPARES,,21/05/2024,,RM615A-A - REAR MARKER LH 600X150MM ALUM,Mechanical Consumables,18.85,1.0,18.85,1.885,20.74,Y,RM615A-A,,REAR MARKER LH 600X150MM ALUM,,
PO100243,billed,TOOWOOMBA TRUCK SPARES,,21/05/2024,,24X18P - Mud Flap 24x18 Plain White,Parts,21.63,1.0,21.63,2.163,23.79,Y,24X18P,,Mud Flap 24x18 Plain White,,
PO100243,billed,TOOWOOMBA TRUCK SPARES,,21/05/2024,,F151084 - Seat belt w/star,Parts,192.03,1.0,192.03,19.203,211.23,Y,F151084,,Seat belt w/star,,
PO100244,billed,REPCO Chinchilla,,21/05/2024,,RTK138 - FILTER TRANSMISSION KIT,LV Filters and Kits,83.0,1.0,83.0,8.3,91.3,Y,RTK138,,FILTER TRANSMISSION KIT,,
PO100244,billed,REPCO Chinchilla,,21/05/2024,,ATFLV020 - ATF LV 20 LTR,Oils & Grease,9.3,20.0,186.00000000000002,18.600000000000002,204.6,Y,ATFLV020,,ATF LV 20 LTR,,
PO100245,billed,TOP TYRES AUSTRAILIA PTY LTD,,21/05/2024,,K2457016601 - 245/70R16 LT 113Q TL KR-601 KLEVER R/T KENDA,4WD Tyres,182.0,4.0,728.0,72.8,800.8,Y,K2457016601,KENDA,245/70R16 LT 113Q TL KR-601 KLEVER R/T KENDA,,
PO100245,billed,TOP TYRES AUSTRAILIA PTY LTD,,21/05/2024,,K2355519608 - LT235/55R19 111T TL KR-608 A/T Kenda,4WD Tyres,168.0,4.0,672.0,67.2,739.2,Y,K2355519608,kenda,LT235/55R19 111T TL KR-608 A/T Kenda,,
PO100246,billed,REPCO Chinchilla,,21/05/2024,,21930 - Battery- optima Yellow D75/25,Batteries,384.0,1.0,384.0,38.4,422.4,Y,21930,optima,Battery- optima Yellow D75/25,,
PO100247,billed,ATLAS TYRES,,22/05/2024,,T11225WA1060 - 11R22.5 16PR Windforce WA1060,Truck Tyres,204.0,12.0,2448.0,244.8,2692.8,Y,T11225WA1060,windforce,11R22.5 16PR Windforce WA1060,,
PO100247,billed,ATLAS TYRES,,22/05/2024,,T11225WDC53 - 11R22.5-16 WINDPOWER WDC53 DR,Truck Tyres,309.0,8.0,2472.0,247.2,2719.2,Y,T11225WDC53,WINDPOWER,11R22.5-16 WINDPOWER WDC53 DR,,
PO100248,billed,TOP TYRES AUSTRAILIA PTY LTD,,23/05/2024,,T90013 - 9.00-13 TR15 Toptubes,Tubes,28.0,1.0,28.0,2.8,30.8,Y,T90013,,9.00-13 TR15 Toptubes,,
PO100248,billed,TOP TYRES AUSTRAILIA PTY LTD,,23/05/2024,,B9001310ST - 9.00-13 (10) Sand Star Implement BKT,Ag Tyres,258.0,1.0,258.0,25.8,283.8,Y,B9001310ST,bkt,9.00-13 (10) Sand Star Implement BKT,,
PO100249,billed,REPCO Chinchilla,,23/05/2024,,RSK25C - FILTERS 4WD KIT,LV Filters and Kits,103.64,3.0,310.92,31.092,342.01,Y,RSK25C,,FILTERS 4WD KIT,,
PO100250,billed,ATLAS TYRES,,23/05/2024,,T26570195WPHN228 - 265/70R19.5-18 Windpower WGC28,Truck Tyres,234.0,8.0,1872.0,187.2,2059.2,Y,T26570195WPHN228,windpower,265/70R19.5-18 Windpower WGC28,,
PO100251,billed,Toyo Tyre Australia pty ltd,,24/05/2024,,1130295 - 285/75R16 LT 126Q O/P R/T TOYO,4WD Tyres,381.0,4.0,1524.0,152.4,1676.4,Y,1130295,TOYO,285/75R16 LT 126Q O/P R/T TOYO,,
PO100251,billed,Toyo Tyre Australia pty ltd,,24/05/2024,,FREIGHT - Freight,,2.0,1.0,2.0,0.2,2.2,Y,FREIGHT,,Freight,,
PO100252,billed,TYRES 4U,,24/05/2024,,592780 - Mastercraft 205/55R16 91V MC-440,Car Tyres,82.84,1.0,82.84,8.284,91.12,Y,592780,mastercraft,Mastercraft 205/55R16 91V MC-440,,
PO100253,billed,BLACK TOYOTA,,24/05/2024,,9094201082 - Nut Hub,Nuts & Bolts,5.75,6.0,34.5,3.45,37.95,Y,9094201082,toyota,Nut Hub,,
PO100253,billed,BLACK TOYOTA,,24/05/2024,,9094202081 - Bolt Hub,Nuts & Bolts,4.46,6.0,26.76,2.676,29.44,Y,9094202081,toyota,Bolt Hub,,
PO100254,billed,TOOWOOMBA TRUCK SPARES,,24/05/2024,,90862BL - NARVA LICENCE PLATE LIGHT LED 10 TO 30V,Electrical,24.21,3.0,72.63,7.263,79.89,Y,90862BL,,NARVA LICENCE PLATE LIGHT LED 10 TO 30V,,
PO100254,billed,TOOWOOMBA TRUCK SPARES,,24/05/2024,,84037NAR - REFLECTOR RED 70X29,Mechanical Consumables,2.18,3.0,6.54,0.654,7.19,Y,84037NAR,,REFLECTOR RED 70X29,,
PO100255,billed,REPCO Chinchilla,,24/05/2024,,Z418 - Z418 OILFILTER,Parts,11.0,6.0,66.0,6.6,72.6,Y,Z418,REPCO,Z418 OILFILTER,,
PO100256,billed,TYRES 4U,,24/05/2024,,35881 - 11R22.5 RR99 148/145 ALL POSITION CRC  DOUBLE COIN,Truck Tyres,279.0,6.0,1674.0,167.4,1841.4,Y,35881,DOUBLE COIN,11R22.5 RR99 148/145 ALL POSITION CRC  DOUBLE COIN,,
PO100256,billed,TYRES 4U,,24/05/2024,,16386 - Advance 6.00-9 10pr OB502 TT Set,Forklift Tyres,107.06,1.0,107.06,10.706,117.77,Y,16386,anvance,Advance 6.00-9 10pr OB502 TT Set,,
PO100257,billed,YOKOHAMA TYRE AUST PTY LTD,,24/05/2024,,2957017G003 - LT295/70R17 121Q G003 MT - E4653,4WD Tyres,354.55,4.0,1418.2,141.82,1560.02,Y,2957017G003,Yokohama,LT295/70R17 121Q G003 MT - E4653,,55551
PO100258,billed,TECHKING AUSTRALIA,,24/05/2024,,HT-5925 - 385/65R22.5 TKTM V 20PR 160(158) K (L),Truck Tyres,475.0,2.0,950.0,95.0,1045.0,Y,HT-5925,TECHKING,385/65R22.5 TKTM V 20PR 160(158) K (L),,55551
PO100258,billed,TECHKING AUSTRALIA,,24/05/2024,,HT-4613 - 11R22.5 ETOT 18PR TL 148/145 K TECHKING,Truck Tyres,395.0,8.0,3160.0,316.0,3476.0,Y,HT-4613,TECHKING,11R22.5 ETOT 18PR TL 148/145 K TECHKING,,
PO100259,billed,AUSTRALIAN TYRE TRADERS,,27/05/2024,,HAR40012HR - 4.00-12 4PR T/L HI-RIB HARVEST,Ag Tyres,113.0,6.0,678.0,67.8,745.8,Y,HAR40012HR,HARVEST,4.00-12 4PR T/L HI-RIB HARVEST,,
PO100260,billed,TYREMAX,,27/05/2024,,1765780 - LT265/65R17 120/117S 10pr Wrangler Duratrac RT Goodyear,4WD Tyres,340.0,2.0,680.0,68.0,748.0,Y,1765780,goodyear,LT265/65R17 120/117S 10pr Wrangler Duratrac RT Goodyear,,
PO100261,billed,Wandoan Home Hardware,,27/05/2024,,SC=HT62 - HT 1/2x5 HX GR8,Nuts & Bolts,4.909090909090909,1.0,4.909090909090909091,0.4909090909090909091,5.4,Y,SC=HT62,,HT 1/2x5 HX GR8,,
PO100262,billed,MICHELIN AUSTRALIA PTY LTD,,28/05/2024,,546862 - 265/65R17LT T/A A/T KO2 120S RWL BF GOODRICH,4WD Tyres,317.0,4.0,1268.0,126.8,1394.8,Y,546862,BF GOODRICH,265/65R17LT T/A A/T KO2 120S RWL BF GOODRICH,,
PO100263,billed,TOP TYRES AUSTRAILIA PTY LTD,,28/05/2024,,E1565114Z84TRW - 15x6 5/114.3 White Spoked Wheel (0) (CB=84),Rims,68.0,1.0,68.0,6.8,74.8,Y,E1565114Z84TRW,,15x6 5/114.3 White Spoked Wheel (0) (CB=84),,
PO100264,billed,Wandoan Home Hardware,,28/05/2024,,SC=HT62 - HT 1/2x5 HX GR8,Nuts & Bolts,4.909090909090909,9.0,44.181818181818181819,4.4181818181818181819,48.6,Y,SC=HT62,,HT 1/2x5 HX GR8,,
PO100265,billed,Western Truck Group,,28/05/2024,,85136734 - Filter Kit,Service Parts & Kits,148.9,1.0,148.9,14.89,163.79,Y,85136734,volvo,Filter Kit,,
PO100265,billed,Western Truck Group,,28/05/2024,,412530 - Dipstick,Parts,132.62,0.0,0.0,0.0,0.0,Y,412530,,Dipstick,,
PO100266,billed,YOKOHAMA TYRE AUST PTY LTD,,28/05/2024,,2355519G057 - 235/55R19 105W G057 X-CV - R4534,Car Tyres,255.82,4.0,1023.28,102.328,1125.61,Y,2355519G057,Yokohama,235/55R19 105W G057 X-CV - R4534,,
PO100267,billed,ATLAS TYRES,,28/05/2024,,T11225WWGC28 - 11R22.5(16) WINDPOWER WGC28 - ALL PURPOSE CC,Truck Tyres,279.0,16.0,4464.0,446.4,4910.4,Y,T11225WWGC28,windpower,11R22.5(16) WINDPOWER WGC28 - ALL PURPOSE CC,,
PO100268,billed,TREADCARE QLD PTY LTD,,28/05/2024,,APT11225SOD - APOLLO 11R22.5 ENDUTUFF SOD,Truck Tyres,385.0,8.0,3080.0,308.0,3388.0,Y,APT11225SOD,apollo,APOLLO 11R22.5 ENDUTUFF SOD,,
PO100268,billed,TREADCARE QLD PTY LTD,,28/05/2024,,11000919 - 265/65R17LT 116S D697 OWT B/STONE,4WD Tyres,250.0,20.0,5000.0,500.0,5500.0,Y,11000919,BRIDGESTONE,265/65R17LT 116S D697 OWT B/STONE,266020544069,
PO100269,billed,Bridgestone Australia,,28/05/2024,,11004652 - 265/65R17LT D673 M/T 120P B/STONE,4WD Tyres,262.61,4.0,1050.44,105.044,1155.48,Y,11004652,BRIDGESTONE,265/65R17LT D673 M/T 120P B/STONE,,
PO100269,billed,Bridgestone Australia,,28/05/2024,,11001447 - 9R22.5 133/131L M840 BRIDGESTONE,Truck Tyres,948.06,6.0,5688.3599999999994,568.83599999999994,6257.2,Y,11001447,BRIDGESTONE,9R22.5 133/131L M840 BRIDGESTONE,,
PO100270,billed,MICHELIN AUSTRALIA PTY LTD,,29/05/2024,,255992 - 275/40R21 107Y XL TL Pilot Sport 4 SUV,Car Tyres,475.23,1.0,475.23,47.523,522.75,Y,255992,michelin,275/40R21 107Y XL TL Pilot Sport 4 SUV,,
PO100271,billed,SUMITOMO RUBBER,,29/05/2024,,AU10323875 - 265/65R18 114T Wildpeak AT3W,4WD Tyres,216.675,4.0,866.7,86.67,953.37,Y,AU10323875,Falken wildpeak,265/65R18 114T Wildpeak AT3W,,
PO100272,billed,TYRES 4U,,29/05/2024,,594874 - 265/75R16 LT 123/120Q RUGGED TREK COOPER,4WD Tyres,248.0,4.0,992.0,99.2,1091.2,Y,594874,COOPER,265/75R16 LT 123/120Q RUGGED TREK COOPER,,
PO100272,billed,TYRES 4U,,29/05/2024,,247455 - 265/75R16LT 123/120Q BAJA BOSS A/T MICKEY THOMPSON,4WD Tyres,324.0,3.0,972.0,97.2,1069.2,Y,247455,MICKEY THOMPSON,265/75R16LT 123/120Q BAJA BOSS A/T MICKEY THOMPSON,,
PO100273,billed,ATLAS TYRES,,29/05/2024,,T11225WDC53 - 11R22.5-16 WINDPOWER WDC53 DR,Truck Tyres,309.0,24.0,7416.0,741.6,8157.6,Y,T11225WDC53,WINDPOWER,11R22.5-16 WINDPOWER WDC53 DR,,
PO100274,billed,Pedders Toowoomba,,29/05/2024,,807321L - Pedders EziFit Foam Strut,SUSPENSION,440.55,1.0,440.55,44.055,484.61,Y,807321L,pedders,Pedders EziFit Foam Strut,,
PO100274,billed,Pedders Toowoomba,,29/05/2024,,807321R - Pedders EziFit Foam Strut,SUSPENSION,440.55,1.0,440.55,44.055,484.61,Y,807321R,pedders,Pedders EziFit Foam Strut,,
PO100275,billed,Western Truck Group,,30/05/2024,,21693755 - Filter air,Parts,276.31,1.0,276.31,27.631,303.94,Y,21693755,volvo,Air Filter Kit,,
PO100276,billed,TYRES 4U,,30/05/2024,,539678 - 285/60R18 GRANDTREK AT25 116V DUNLOP,4WD Tyres,318.2,2.0,636.4,63.64,700.04,Y,539678,DUNLOP,285/60R18 GRANDTREK AT25 116V DUNLOP,,
PO100277,billed,Savcom,,30/05/2024,,55580 - WYNNS HI-TEMP BEARING 450g,Oils & Grease,13.3,12.0,159.6,15.96,175.56,Y,55580,WYNNS,WYNNS HI-TEMP BEARING 450g,,
PO100277,billed,Savcom,,30/05/2024,,MWB22 - Metis TruFit Wiper Blade 22in,Parts,11.15,3.0,33.45,3.345,36.8,Y,MWB22,,Metis TruFit Wiper Blade 22in,,
